Date,Open,High,Low,Close,Adj Close,Volume
11-09-2012,312.125,316.906006,310,316.087006,173.698792,645776
12-09-2012,316.837006,318.75,315.212006,317.112,174.262085,601640
13-09-2012,317.125,320.125,314.787994,318.993988,175.29628,539456
14-09-2012,322.875,330.306,322.875,329.100006,180.849823,1417216
17-09-2012,330.875,331,318.381012,320.325012,176.02771,764000
18-09-2012,321.5,327.437988,321.5,324.955994,178.572571,531712
20-09-2012,320.125,330.25,319.330994,326.944,179.66507,600144
21-09-2012,327.493988,331.080994,323.437988,324.330994,178.229095,779184
24-09-2012,324.330994,326,321.875,325.049988,178.624222,448224
25-09-2012,323.625,326.25,323.5,324.506012,178.325256,338304
26-09-2012,322.769012,324.862,321.125,323.350006,177.690002,332336
27-09-2012,323.875,325,316.631012,318.587006,175.072632,447960
28-09-2012,321.125,322.375,316.024994,316.75,174.063156,530968
01-10-2012,318.513,327.5,318.513,326.138,179.222092,572136
03-10-2012,325.024994,327.375,320.281006,322.319,177.123474,598920
04-10-2012,321.394012,324.181,319.656006,321.924988,176.906952,643080
05-10-2012,321.5,323,295.799988,315.987,173.643829,758096
08-10-2012,315.5,317.875,309.531006,311.362,171.10231,829352
09-10-2012,312.781006,318.5,310.506012,317.118988,174.2659,582272
10-10-2012,313.5,315.962006,311.5,313.031006,172.01947,538192
11-10-2012,311.437988,322.118988,310.25,316.431,173.887848,1504832
12-10-2012,293.75,305.850006,289.625,299.455994,164.559616,10972624
15-10-2012,298.25,301.694,294.375,295.712006,162.502167,1965680
16-10-2012,296.5,298.625,293.375,294.306,161.729507,1201464
17-10-2012,296.375,297.218994,294.638,295.968994,162.643402,570416
18-10-2012,295.875,299.194,293.125,296.975006,171.908752,1001200
19-10-2012,297.031006,299.475006,296.006012,297.912994,172.451691,1138496
22-10-2012,296.875,299.787994,296.256012,298.274994,172.661224,601480
23-10-2012,295.75,297.212006,293.330994,294.037994,170.208588,1627488
25-10-2012,293.25,294.375,291.455994,293.118988,169.67662,2422256
29-10-2012,290.875,292.612,288.462006,291.787994,168.906174,566248
30-10-2012,290.875,295.618988,290.875,294.669006,170.573868,598008
31-10-2012,292.899994,296.75,292.899994,295.437988,171.019028,1147040
01-11-2012,295,295.625,292.681,295.350006,170.968094,402264
02-11-2012,295.612,300.544006,295.612,298.644012,172.874908,688128
05-11-2012,297.524994,299.25,296.25,297.337006,172.118286,371328
06-11-2012,297.5,300.743988,296.5,297.987,172.494537,3088896
07-11-2012,297.75,301.549988,296.955994,299.899994,173.601913,381688
08-11-2012,297,297.875,295.562012,296.850006,171.836365,466408
09-11-2012,295.625,295.625,293.138,293.644012,169.98053,417272
12-11-2012,294.375,296,291.888,295.049988,170.794373,3577472
15-11-2012,291.625,292.5,284.862,286.763,165.997314,639136
16-11-2012,287.5,298.230988,286.375,292.730988,169.451996,889064
19-11-2012,293.25,297.450012,292.218994,294.987,170.757935,499216
20-11-2012,296.625,296.737,289.350006,290.674988,168.261887,540448
21-11-2012,291.25,295.625,290.200012,293.544006,169.922638,435344
22-11-2012,293.75,299.125,291.955994,298.093994,172.556473,605520
23-11-2012,296.875,299.819,294.575012,297,171.923187,388696
26-11-2012,298.763,302.5,298.763,302.075012,174.860962,343544
27-11-2012,302.506012,309.625,302.075012,308.644012,178.663544,767472
29-11-2012,304.75,307.875,303.205994,305.605988,176.904877,434712
30-11-2012,305.625,309.381012,303.263,304.575012,176.308136,406128
03-12-2012,305.25,306.625,302.919006,304.5,176.264694,323584
04-12-2012,303.75,305.625,302,303.662994,175.780167,296184
05-12-2012,303.125,303.493988,296.125,297.787994,172.379364,1076904
06-12-2012,298.537994,299.75,289.437988,292.312012,169.209473,1137336
07-12-2012,291.875,293.730988,288.875,289.962006,167.849136,927752
10-12-2012,288.875,293.062012,287.25,288.700012,167.118607,727616
11-12-2012,289.75,292,285.513,286.763,165.997314,744040
12-12-2012,288.131012,290.375,285.875,287.362,166.344101,1244936
13-12-2012,287.662994,289.187988,284.375,285.375,165.193893,565328
14-12-2012,284.25,286.931,283.381012,284.656006,164.777725,479000
17-12-2012,284.612,286.5,282.019012,283.069,163.859039,517048
18-12-2012,283,284.375,280.638,283.825012,164.296646,543080
19-12-2012,284,287.431,283.875,286.919006,166.087662,549568
20-12-2012,287.5,288.756012,285.024994,287.350006,166.337158,635224
21-12-2012,286.899994,290.174988,285.537994,286.562012,165.881027,472104
24-12-2012,287.631012,290.987,287.631012,289.868988,167.795334,309840
26-12-2012,290.125,291.455994,288.105988,288.912994,167.241913,295440
27-12-2012,290.625,291.156006,284.644012,285.855988,165.472351,319936
28-12-2012,287.5,290.25,286.274994,289.799988,167.755386,390456
31-12-2012,289.799988,290.625,287.975006,289.812012,167.762329,592744
01-01-2013,290.638,291.144012,287.875,288.537994,167.024841,265648
02-01-2013,289.375,291.169006,287.855988,288.450012,166.973923,361304
03-01-2013,289.75,293.100006,288.799988,292.037994,169.050903,614552
04-01-2013,293.25,294.350006,291.649994,293.537994,169.919159,731112
07-01-2013,293.5,297.5,292.087006,296.837006,171.828873,626968
08-01-2013,295.625,296,290.274994,292.649994,169.405136,718744
09-01-2013,293.743988,295.25,290.343994,291.024994,168.464493,389816
10-01-2013,291.25,292.75,288.625,290.044006,167.896606,844384
11-01-2013,313.487,340,313.487,339.075012,196.278976,12975904
14-01-2013,340.937988,354.375,340.937988,350.906006,203.127594,5705880
15-01-2013,350.875,351.25,346.806,348.743988,201.876038,1717928
16-01-2013,347.25,348.75,344.125,346.381012,200.508194,768576
17-01-2013,347.888,350.75,347.5,349.524994,202.328156,1393336
18-01-2013,349.75,350.944,347.144012,348.725006,201.865021,566696
21-01-2013,345.625,351.25,345.625,349.75,202.458344,568424
22-01-2013,348.281006,349.743988,347.149994,347.937988,201.40947,383072
23-01-2013,347.075012,349.625,346.881012,348.605988,201.796143,502616
24-01-2013,350.656006,353.312012,348.75,349.638,202.393555,1161688
25-01-2013,350.625,352.875,349,351.830994,203.66301,496000
28-01-2013,350.888,353.487,350,351.256012,203.330109,742992
29-01-2013,350.125,353,348.593994,349.799988,202.487274,439528
30-01-2013,349.763,351.230988,347.75,349.062012,202.06012,480184
31-01-2013,348.75,350.625,346.25,348.593994,201.789185,551144
01-02-2013,348.625,349.975006,343.962006,346.368988,200.501221,553496
04-02-2013,347.125,348.062012,343.312012,345.294006,199.878983,414152
05-02-2013,343.774994,347.5,343.774994,344.756012,199.567505,271056
06-02-2013,346.506012,347.5,344.25,346.799988,200.750732,207592
07-02-2013,347.812012,349.75,347.319,348.725006,201.865021,597528
08-02-2013,348.625,351.819,346.600006,348.537994,201.756775,643512
11-02-2013,350,351.625,348.087006,348.830994,201.926422,788536
12-02-2013,346.875,346.881012,342.875,344.330994,199.321564,173040
13-02-2013,343.75,349.600006,342.5,348.662994,201.829147,485264
14-02-2013,348.894012,353.125,348.894012,351.618988,203.540283,616920
15-02-2013,348.5,350.855988,346.269012,348.149994,201.532166,210664
18-02-2013,348.462006,348.462006,345.375,347.069,200.906418,117896
19-02-2013,347.25,353.125,345.649994,352.375,203.977905,293472
20-02-2013,352.5,353.75,350.993988,352.480988,204.039246,403568
21-02-2013,349.375,352.455994,349.125,350.843994,203.091675,516696
22-02-2013,349.875,356.875,349.875,354.569,205.247986,1191824
25-02-2013,358.131012,365.5,357.794006,364.649994,211.083466,1730664
26-02-2013,364.125,371.25,363.625,370.013,214.187973,1363880
27-02-2013,368.687988,368.687988,362.830994,364.225006,210.837448,539728
28-02-2013,364,366.875,360.75,363.25,210.273071,482512
01-03-2013,361.25,370,360.375,363.556,210.450211,405624
04-03-2013,364.5,367.625,359.149994,362.875,210.056,779608
05-03-2013,364.75,367.375,364.075012,365.118988,211.35495,451536
06-03-2013,367.5,371.787994,366.312012,370.806,214.646973,967376
07-03-2013,372.5,376.25,372,375.593994,217.418594,1402424
08-03-2013,373.5,373.75,369.687988,371.274994,214.918411,464616
11-03-2013,372.5,373.625,366.312012,368.218994,213.149445,324224
12-03-2013,366.75,368.093994,364.125,364.700012,211.112411,413456
13-03-2013,362.375,362.375,356.862,357.806,207.121689,372984
14-03-2013,359.125,361.25,355.388,359.362,208.022415,550616
15-03-2013,358.674988,363.843994,358.674988,360.462006,208.659164,530288
18-03-2013,359.25,361.25,356.625,357.674988,207.045883,221648
19-03-2013,358.75,360.837006,355.375,357.056,206.687546,278360
20-03-2013,357.5,359.375,353.625,358.656006,207.613785,237320
21-03-2013,360.412994,361.612,358,359.562012,208.138184,503008
22-03-2013,356.25,359.25,353.756012,357.575012,206.988037,402936
25-03-2013,351.875,358.112,351.875,356.674988,206.46701,529856
26-03-2013,355.25,358.5,354.131012,356.787994,206.53241,198864
28-03-2013,357.781006,363.625,357.618988,361.237,209.107819,943976
01-04-2013,362.894012,369.200012,362.894012,367.906006,212.968277,642856
02-04-2013,366.625,373.362,364.881012,371.269012,214.915054,512352
03-04-2013,368.125,374.375,368.125,370.5,214.469879,308816
04-04-2013,368.75,369.375,359.218994,360.355988,208.597809,398464
05-04-2013,359.125,362.169006,356.375,357.980988,207.223007,296136
08-04-2013,356.375,358.825012,353.625,354.144012,205.001953,218000
09-04-2013,354.987,354.987,344.444,345.794006,200.168365,442624
10-04-2013,350.037994,353.375,347.25,351.656006,203.561707,674672
11-04-2013,357.625,366.662994,354.381012,364.730988,211.130371,1197120
12-04-2013,328.263,328.263,283.5,286.931,166.094589,15443656
15-04-2013,286.25,294.368988,275.75,291.743988,168.880661,7881008
16-04-2013,290.5,290.612,285.924988,286.743988,165.986328,1740480
17-04-2013,288.75,288.894012,281.263,285.230988,165.110504,2257208
18-04-2013,284.875,290.25,284.875,286.924988,166.091125,1605464
22-04-2013,287.125,287.5,278,280.556,162.404312,2429360
23-04-2013,280.875,284,280.625,282.763,163.681854,899608
25-04-2013,282.5,282.5,277.75,278.381012,161.145294,3432120
26-04-2013,278.105988,279.850006,275.187988,276.537994,160.078461,1818536
29-04-2013,276.125,281.125,273.75,278.631012,161.290054,2930960
30-04-2013,279.862,280.375,277.825012,279.306,161.680756,878736
02-05-2013,279.862,286.25,279.812012,285.862,165.475754,869912
03-05-2013,287.125,290.237,285.080994,288.475006,166.988373,1138880
06-05-2013,289.375,293.125,289.375,292.674988,169.419617,468272
07-05-2013,293.75,294.375,290.625,293.575012,169.940613,1150336
08-05-2013,295.5,296.75,292.287994,293.819,170.081833,734480
09-05-2013,293.25,296.112,293.25,294.987,170.757935,359632
10-05-2013,295.5,298.125,294.75,296.343994,171.543457,395280
13-05-2013,293.906006,295,291.437988,292.544006,169.343765,528080
14-05-2013,292.5,296.225006,292.5,293.950012,170.157684,244576
15-05-2013,293.75,296.375,293.325012,295.024994,170.779938,439184
16-05-2013,295,295.044006,289.419006,291.519012,168.750427,508288
17-05-2013,291.875,296.118988,291.875,293.850006,170.099762,434544
20-05-2013,292.031006,297.774994,292.031006,296.950012,171.894287,716920
21-05-2013,296.737,301.850006,295.787994,299.681,173.475113,603128
22-05-2013,299.388,303.968994,297.306,298.544006,172.816956,669072
23-05-2013,296.75,302.25,294.375,294.862,170.685562,428688
24-05-2013,295,297.725006,291.881012,293.362,169.817276,244048
27-05-2013,293.181,297.5,291.350006,295.794006,171.225082,411048
28-05-2013,295.75,297.375,294.437988,295.794006,171.225082,253992
29-05-2013,295.75,298.819,291.718994,293.812012,170.077774,331824
30-05-2013,292.125,293.562012,289.468994,292.769012,186.623901,833352
31-05-2013,293.75,302.5,293.524994,300.950012,191.838898,715664
03-06-2013,315.600006,328.112,309.544006,314.243988,200.313019,3921880
04-06-2013,311.212006,314.862,308,311.881012,198.806732,1026480
05-06-2013,310,311.294006,306.737,307.763,196.181732,482920
06-06-2013,306.388,306.531006,301.875,303.437988,193.42482,485584
07-06-2013,303.5,309.237,302.5,305.862,194.969955,467552
10-06-2013,307.725006,312.230988,307.5,310.881012,198.169296,357200
11-06-2013,311.25,314.25,308.131012,309.243988,197.125793,490840
12-06-2013,308.112,313.125,301.638,302.993988,193.141769,470960
13-06-2013,302.625,303.306,296.899994,297.388,189.568253,350400
14-06-2013,297.656006,301.125,297.006012,299.368988,190.831055,386792
17-06-2013,300.875,303.368988,299.388,302.681,192.942215,244616
18-06-2013,303.75,307.5,303.325012,305.950012,195.026093,298104
19-06-2013,305.625,306,300.919006,304.75,194.261108,357512
20-06-2013,302.593994,305.931,292.875,295.862,188.595505,558592
21-06-2013,296.25,303.75,296.25,302.394012,192.759338,473000
24-06-2013,301,301.25,294,297.531006,189.659393,446976
25-06-2013,297.25,298.25,293.319,297.25,189.480301,720440
26-06-2013,298.75,301.5,296.519012,299.694,191.038254,269512
27-06-2013,301.5,312.031006,301.5,309.618988,197.364838,757096
28-06-2013,311,312.5,303.25,311.656006,198.663315,633528
01-07-2013,307.5,310,305.037994,305.944,195.022232,265544
02-07-2013,305.125,308,300.263,300.694,191.67569,331208
03-07-2013,299.875,306.375,299.105988,300.662994,191.655899,410464
04-07-2013,302.5,308.737,302.5,307.562012,196.053635,838880
05-07-2013,308.725006,310.125,304.787994,306.806,195.571655,471440
08-07-2013,309.381012,312.174988,307.531006,308.962006,196.946045,353192
09-07-2013,309.625,314,309.625,311.962006,198.858353,906088
10-07-2013,313.125,315,311.781006,312.625,199.281006,625688
11-07-2013,316.287994,320.431,313.287994,315.843994,201.332886,967816
12-07-2013,347.424988,363.125,343.625,350.343994,223.324768,6760208
15-07-2013,348.912994,348.912994,341.131012,342.730988,218.471893,1323688
16-07-2013,337.513,346.118988,336.25,341.306,217.563553,504248
17-07-2013,341.306,344.362,341.306,343.787994,219.145691,573272
18-07-2013,343.75,352.205994,342.5,349.937988,223.065948,1099280
19-07-2013,350.625,357.987,347.125,355.725006,226.754807,1547296
22-07-2013,353.549988,362,353.125,359.455994,229.133102,889736
23-07-2013,360.125,364.431,360.125,362.605988,231.141068,596448
24-07-2013,360.962006,365.625,360,363.450012,231.679108,489472
25-07-2013,362.5,368.138,362.5,364.487,232.340149,744008
26-07-2013,366.25,368.75,361.013,364.437988,232.308899,652864
29-07-2013,362.75,367.862,362.75,365.093994,232.727051,568408
30-07-2013,366.25,371.25,366.25,369.462006,235.511475,617872
31-07-2013,370.125,373.725006,366.225006,370.894012,236.424255,464936
01-08-2013,372.125,374.125,369.519012,371.962006,237.105042,839992
02-08-2013,372.625,377.493988,372.625,375.837006,239.57515,1248824
05-08-2013,375,378.125,374.625,375.931,239.635071,1276640
06-08-2013,376.062012,376.125,369,373.263,237.934341,661488
07-08-2013,372.5,375,368.399994,369.431,235.491699,980400
08-08-2013,367.375,371.975006,367,370.138,235.942337,518728
12-08-2013,371.25,377.149994,370.625,375.656006,239.459793,720704
13-08-2013,375.625,387.299988,375.5,385.612,245.806137,1046048
14-08-2013,382.5,386.687988,380.149994,383.725006,244.603333,337624
16-08-2013,376.875,379.544006,370.756012,371.825012,237.0177,346240
19-08-2013,371.906006,378.125,369,375.681,239.475677,561712
20-08-2013,376.125,377.25,373.406006,375.888,239.607651,416392
21-08-2013,375.549988,375.549988,365.375,369.169006,235.324661,370072
22-08-2013,372.031006,379.480988,370.537994,377.912994,240.898438,559720
23-08-2013,376.625,377.243988,372.825012,374.812012,238.921783,224048
26-08-2013,376.875,380.819,376,378.819,241.475983,447928
27-08-2013,378.75,384.924988,378.75,382.263,243.671326,550600
28-08-2013,380.875,391.112,380.875,390.037994,248.627426,1181488
29-08-2013,381.875,390.625,381.875,388.625,247.726746,940552
30-08-2013,386.375,390.450012,379.875,387.537994,247.033875,618976
02-09-2013,383.25,390.5,383.25,384.669006,245.205017,485696
03-09-2013,384.25,386.625,377.5,379.230988,241.738647,332456
04-09-2013,381.25,392.437988,381.25,388.237,247.479416,793552
05-09-2013,385.194,386.25,374.625,375.337006,239.256409,451296
06-09-2013,375,383.519012,375,377.605988,240.702744,856800
10-09-2013,379,396.25,379,393.837006,251.049103,1812496
11-09-2013,393.75,396.587006,388.5,390.069,248.647202,678848
12-09-2013,388.75,389.968994,380.75,383.013,244.149399,376640
13-09-2013,381.875,382.513,376.625,378.531006,241.292374,434664
16-09-2013,378.5,381.125,372.5,374.037994,238.428329,352304
17-09-2013,376.875,378.631012,374,377.919006,240.902267,285192
18-09-2013,377.625,378.375,375.125,376.962006,240.292282,686016
19-09-2013,376.25,379.75,375,377.431,240.591202,976640
20-09-2013,376.125,378.875,373.138,374.444,238.687195,362232
23-09-2013,374.444,380.25,374.444,377.330994,240.527512,596848
24-09-2013,377.25,378.75,374.75,376.850006,240.22084,505248
25-09-2013,378.5,379.375,374.362,375.975006,239.663086,197408
26-09-2013,377.875,379.355988,375.306,376.669006,240.105499,1179672
27-09-2013,376.875,381.355988,373.899994,375.799988,239.551559,291688
30-09-2013,376.375,381.763,375.263,376.931,240.272522,250944
01-10-2013,377.75,379.718994,374.25,376.837006,240.212585,301104
03-10-2013,377.5,381.062012,377.5,379.850006,242.133179,1646656
04-10-2013,379.375,379.375,375.687988,376.931,240.272522,529568
07-10-2013,377,380.556,376.125,377.444,240.599503,1086424
08-10-2013,380.625,381.25,377.937988,379.049988,241.623199,1295256
09-10-2013,379.5,390.894012,376.25,388.444,247.61142,1806616
10-10-2013,391.25,394.375,386.524994,390.519012,248.934082,1851312
11-10-2013,415,420,394.705994,409.237,260.865784,6482728
14-10-2013,406.875,416.769012,406.875,415.437988,264.818481,1640520
15-10-2013,415.125,419.625,414,418.537994,266.794617,925048
17-10-2013,415.125,419,407.412994,408.763,273.639587,601640
18-10-2013,408.75,415.187988,407.580994,414.519012,277.492828,488520
21-10-2013,415.625,421.394012,408.544006,416.993988,279.149719,476664
22-10-2013,417.5,420.375,415.674988,416.843994,279.049255,569056
23-10-2013,414.375,416.205994,409.75,415.519012,278.162323,333568
24-10-2013,413.674988,421.5,411.513,413.730988,276.965271,494120
25-10-2013,414.375,418.5,413,416.375,278.73526,555896
28-10-2013,415,416.700012,412.125,415.480988,278.136871,258392
29-10-2013,415,420.243988,413.080994,416.862,279.061371,777632
30-10-2013,414.375,417.006012,413.625,415.5,278.149536,188920
31-10-2013,412.75,415.794006,411.388,413.580994,276.86496,373456
01-11-2013,413.112,414.006012,408.950012,409.843994,274.36322,255096
05-11-2013,405.75,411.25,404.25,408.118988,273.208435,257008
06-11-2013,409.375,413.819,409.375,413.237,276.634613,170368
07-11-2013,415.125,424.899994,414.5,419.894012,281.091034,651080
08-11-2013,417.5,423.625,417.5,419.687988,280.953125,414792
11-11-2013,418.625,424.388,418.487,420.388,281.421783,685408
12-11-2013,419.406006,421.743988,416.287994,417.419006,279.434235,635800
13-11-2013,415,419.862,415,416.737,278.9776,373896
14-11-2013,419.125,421.806,418.75,419.225006,280.643219,292304
18-11-2013,422.537994,426.25,422.537994,425.037994,284.534576,549504
19-11-2013,425.125,430.987,424.894012,430.450012,288.157623,578200
20-11-2013,427.5,430,424.375,425.299988,284.710022,234288
21-11-2013,425.25,425.25,414.506012,418.419006,280.103638,368064
22-11-2013,415.638,421.562012,415.638,418.662994,280.266968,233392
25-11-2013,418.625,422.394012,413.687988,415.950012,278.450806,958416
26-11-2013,414.375,418.556,411.656006,414.868988,277.727173,636552
27-11-2013,415,416.625,411.25,411.955994,275.7771,144912
28-11-2013,412.125,416.618988,406.375,415.493988,278.145508,5930520
29-11-2013,413.75,420.75,413.75,419.187988,280.618408,361016
02-12-2013,419.25,421.737,416.049988,417.306,279.358612,436856
03-12-2013,415.5,419.924988,415.5,418.556,280.195343,691616
04-12-2013,418.625,423.287994,417.350006,420.625,281.580444,531336
05-12-2013,421.912994,424.580994,418.093994,418.894012,280.4216,367472
06-12-2013,418.75,418.75,415,415.825012,278.367096,1148552
09-12-2013,418.75,423,415.312012,417.181,279.274872,233248
10-12-2013,413.75,423.705994,413.75,421.287994,282.024231,627960
11-12-2013,420.125,422.375,417.75,421.424988,282.115906,683936
12-12-2013,421.25,423.144012,418.75,420.424988,281.446503,237896
13-12-2013,419,422.5,418.125,421.730988,282.320801,479264
16-12-2013,421.25,432.5,419.325012,431.230988,288.680389,1017992
17-12-2013,430.544006,435.399994,430.544006,432.056,289.232666,848608
18-12-2013,431.312012,433.75,431,432.225006,289.345856,567848
19-12-2013,432.375,442.5,431.975006,439.306,294.086121,667448
20-12-2013,438.625,446.237,438.625,444.037994,297.253876,536208
23-12-2013,437.75,442.274994,432.875,433.580994,290.253601,602592
24-12-2013,435.5,437.75,433.174988,435.794006,291.735016,562904
26-12-2013,435.625,441.25,435.263,439.444,294.178497,437424
27-12-2013,441.375,446.25,440.669006,445.281006,298.085968,684040
30-12-2013,444.5,446.875,434.649994,437.705994,293.014984,612376
31-12-2013,438.125,439.975006,435,435.687988,291.664093,343776
01-01-2014,436.375,437.125,432.674988,433.299988,290.065521,188704
02-01-2014,433.299988,438.424988,433.118988,434.343994,290.764404,293352
03-01-2014,433.875,446.506012,432,445.681,298.353699,638312
06-01-2014,447.5,447.625,433.75,439.274994,294.065338,588096
07-01-2014,438.75,440.281006,430.875,432.174988,289.312347,321008
08-01-2014,433.25,434.25,427.605988,428.562012,286.893707,335448
09-01-2014,429.450012,435.243988,427.162994,431.381012,288.780792,728792
10-01-2014,436.75,446.899994,431.125,443.612,296.968658,3959960
13-01-2014,446.5,459.299988,446.5,458.212006,306.742401,1606272
14-01-2014,454.5,462.162994,454.5,461.105988,308.679718,471992
15-01-2014,460.638,465.388,459.75,463.819,310.49588,1099544
16-01-2014,463,467.125,461.875,465.587006,311.679474,1296312
17-01-2014,465.625,469.987,465.388,466.006012,311.959961,1105280
20-01-2014,464,470,463,468.737,313.788208,1470296
21-01-2014,468.125,471.312012,465,469.455994,314.269531,546848
22-01-2014,466.875,471.875,466.875,470.888,315.228088,291344
23-01-2014,471.25,474.875,469.837006,474.100006,317.378296,489504
24-01-2014,471.131012,474.75,469.306,469.881012,314.554047,281600
27-01-2014,464.75,471.25,464.75,466.575012,312.340881,228904
28-01-2014,464.769012,464.769012,458.875,459.625,307.688293,148720
29-01-2014,458.737,467.987,457.075012,464.705994,311.089722,378264
30-01-2014,462.031006,464.625,457.875,463.093994,310.010559,241960
31-01-2014,463,467.100006,451.625,462.431,309.566742,282952
03-02-2014,460.625,461.562012,452.937988,453.587006,303.646271,316024
04-02-2014,448.513,448.75,443.75,445.830994,298.454132,216232
05-02-2014,447.013,448.5,442.575012,447.694,299.701294,241536
06-02-2014,445.819,447.987,442.593994,445.431,298.186371,697808
07-02-2014,447.5,450.424988,443.506012,445.837006,298.45813,1381112
10-02-2014,446.287994,448.019012,444.444,446.062012,298.608765,480000
11-02-2014,446.125,452.75,446.125,449.475006,300.893555,494952
12-02-2014,450.75,453.112,449,449.950012,301.211517,873992
13-02-2014,450,452.350006,447.625,448.306,300.111023,199768
14-02-2014,449.5,456.875,449.5,455.700012,305.06076,252280
17-02-2014,458.781006,459.625,456.25,457.781006,306.453888,174424
18-02-2014,456.5,461.312012,456.388,460,307.939301,1494552
19-02-2014,461.125,470.381012,461.125,469.243988,314.127625,504304
20-02-2014,468.75,468.75,463.187988,464.212006,310.759033,160512
21-02-2014,466,469.375,466,468.962006,313.938782,125528
24-02-2014,468.125,469.375,466.25,468.843994,313.859772,160248
25-02-2014,468.937988,473.75,468.937988,472.837006,316.532928,839408
26-02-2014,472.437988,476.125,471.5,475.480988,318.302826,230072
28-02-2014,472.375,479.013,472.375,477.524994,319.671143,206848
03-03-2014,477.875,480.899994,472.513,474.131012,317.399078,207568
04-03-2014,470.5,477.625,470.462006,474.987,317.972137,369464
05-03-2014,477.625,480,476.181,476.912994,319.261505,220016
06-03-2014,479,480.794006,477.087006,479.462006,320.967865,141928
07-03-2014,478.125,478.862,463.125,467.618988,313.039764,849016
10-03-2014,465.769012,465.825012,455.638,459.093994,307.332794,366312
11-03-2014,458.375,463.368988,453.75,459.093994,307.332794,284648
12-03-2014,460,462.299988,456.487,458.862,307.177551,167080
13-03-2014,428.774994,431.125,417.5,419.687988,280.953125,3729768
14-03-2014,419.687988,425.125,417.669006,423.681,283.626251,577488
18-03-2014,424.743988,426.600006,417.75,418.656006,280.262299,416072
19-03-2014,420,420.812012,405.019012,408.944,273.760742,1188160
20-03-2014,409.375,418.625,409,412.875,276.392303,674912
21-03-2014,416.25,417.125,408.819,413.156006,276.580444,683072
24-03-2014,410,414.618988,408.75,409.256012,273.969635,374728
25-03-2014,407.125,409.937988,405.625,406.450012,272.091187,287992
26-03-2014,408.118988,408.937988,404,405.580994,271.50946,354968
27-03-2014,405.75,407.75,402.125,403.562012,270.157898,281728
28-03-2014,404.031006,408.75,403.875,407.218994,272.605988,369736
31-03-2014,409.375,413.024994,403.781006,409.855988,274.371307,842176
01-04-2014,410.625,415.355988,409.888,413.825012,277.02829,342640
02-04-2014,418,418.569,412.5,415.024994,277.831573,290048
03-04-2014,416.5,418.125,415,417.325012,279.371246,215352
04-04-2014,417.875,419.343994,412.875,414.437988,277.438568,234872
07-04-2014,413.75,415,399.5,411.406006,275.408875,188680
09-04-2014,412.5,412.5,403.875,406.638,272.217041,789808
10-04-2014,408,408,398.325012,400.825012,268.325653,424432
11-04-2014,398.781006,407,395.625,404.480988,270.773102,847968
15-04-2014,418.375,421.475006,405.669006,407.556,272.831604,4027256
16-04-2014,407.125,407.125,393.75,394.549988,264.124908,943632
17-04-2014,396.875,400.993988,394.75,398.737,266.927887,452344
21-04-2014,400.25,402.125,396.25,397.656006,266.204193,276168
22-04-2014,397.424988,400,392.875,393.737,263.580658,354312
23-04-2014,395.662994,398.75,395.625,396.593994,265.493256,294896
24-04-2014,396.593994,396.593994,396.593994,396.593994,265.493256,0
25-04-2014,397.5,399.299988,395.587006,396.781006,265.618469,224896
28-04-2014,396.587006,399.125,396.587006,397.269012,265.945129,205304
29-04-2014,396.562012,399.381012,396.562012,397.325012,265.982635,212240
30-04-2014,397.843994,398.875,396.149994,397.149994,265.865448,2027872
02-05-2014,397.812012,405.531006,397.812012,402.475006,269.430176,230440
05-05-2014,398.75,403.931,396.388,397.019012,265.777802,206792
06-05-2014,396.937988,397.763,394.25,395.519012,264.773621,179576
07-05-2014,393.875,395.625,381.455994,383.056,256.43045,828040
08-05-2014,383.75,386,380.812012,382.868988,256.305267,403280
09-05-2014,382.868988,390,381.919006,388.174988,259.85733,332744
12-05-2014,390,398.756012,388.112,397.237,265.923676,814272
13-05-2014,397.506012,410.625,397.506012,408.187988,273.254669,594952
14-05-2014,404.375,407.662994,402.25,405.862,271.697601,270016
15-05-2014,405.656006,410.625,401.487,408.799988,273.664368,351664
16-05-2014,409.375,417.174988,382.644012,397.230988,265.919708,979536
19-05-2014,400.125,400.125,375.625,377.843994,252.941406,1809920
20-05-2014,381.638,391.625,379.919006,389.881012,260.99939,475488
21-05-2014,389.625,394.737,387.162994,393.830994,263.643646,271880
22-05-2014,394.437988,396.705994,385.381012,388.399994,260.007935,408296
23-05-2014,390.25,395.899994,376.25,383.312012,256.601868,595288
26-05-2014,385.625,388.600006,381.774994,386.730988,258.890625,379504
27-05-2014,387.5,394.75,387.5,391.737,262.241821,371928
28-05-2014,391.25,398.5,390.431,396.524994,265.447052,256208
29-05-2014,380,380,364.375,365.537994,274.467102,3235240
30-05-2014,368.125,369.375,361.75,367.687988,276.081451,7938336
02-06-2014,368.75,375,368.75,374.187988,280.962006,780920
03-06-2014,375.281006,379.513,371.955994,376.924988,283.01712,504840
04-06-2014,376.25,378.013,369.763,374.212006,280.980011,602208
05-06-2014,374.156006,382.899994,370.875,379.743988,285.13382,705080
06-06-2014,376.125,376.575012,369.519012,374.975006,281.552979,1203712
09-06-2014,376.263,376.875,372.25,373.212006,280.229218,605856
10-06-2014,374.875,385.105988,374.875,383.399994,287.878906,603144
11-06-2014,387.375,406.875,387.375,397.343994,298.348907,1966432
12-06-2014,409.5,412.25,390.080994,395.825012,297.208313,2187432
